20;10;0;0;0.900029
20;10;0;1;0.924338
20;10;0;2;0.900036
20;10;0;3;0.899922
20;10;0;4;0.899992
20;10;0;5;0.900057
20;10;1;0;0.777443
20;10;1;1;0.824251
20;10;1;2;0.768500
20;10;1;3;0.658335
20;10;1;4;0.777582
20;10;1;5;0.775842
20;10;2;0;0.393009
20;10;2;1;0.463794
20;10;2;2;0.351531
20;10;2;3;0.287078
20;10;2;4;0.392773
20;10;2;5;0.389445
20;10;3;0;0.428367
20;10;3;1;0.512099
20;10;3;2;0.404324
20;10;3;3;0.333385
20;10;3;4;0.428093
20;10;3;5;0.426097
20;9;0;0;0.900006
20;9;0;1;0.924304
20;9;0;2;0.899818
20;9;0;3;0.899950
20;9;0;4;0.900187
20;9;0;5;0.900185
20;9;1;0;0.777457
20;9;1;1;0.824264
20;9;1;2;0.768606
20;9;1;3;0.658454
20;9;1;4;0.777480
20;9;1;5;0.775920
20;9;2;0;0.392878
20;9;2;1;0.464332
20;9;2;2;0.351517
20;9;2;3;0.287047
20;9;2;4;0.392734
20;9;2;5;0.389328
20;9;3;0;0.428504
20;9;3;1;0.512519
20;9;3;2;0.404764
20;9;3;3;0.333061
20;9;3;4;0.428181
20;9;3;5;0.426546
20;8;0;0;0.899964
20;8;0;1;0.924234
20;8;0;2;0.899921
20;8;0;3;0.900118
20;8;0;4;0.899767
20;8;0;5;0.900070
20;8;1;0;0.777513
20;8;1;1;0.824096
20;8;1;2;0.768691
20;8;1;3;0.658201
20;8;1;4;0.777422
20;8;1;5;0.776016
20;8;2;0;0.392884
20;8;2;1;0.464029
20;8;2;2;0.351673
20;8;2;3;0.286838
20;8;2;4;0.392763
20;8;2;5;0.389428
20;8;3;0;0.428031
20;8;3;1;0.512376
20;8;3;2;0.404361
20;8;3;3;0.333370
20;8;3;4;0.428795
20;8;3;5;0.426635
20;7;0;0;0.900025
20;7;0;1;0.924327
20;7;0;2;0.899868
20;7;0;3;0.899991
20;7;0;4;0.900165
20;7;0;5;0.899961
20;7;1;0;0.777611
20;7;1;1;0.824179
20;7;1;2;0.768419
20;7;1;3;0.658330
20;7;1;4;0.777395
20;7;1;5;0.775765
20;7;2;0;0.393239
20;7;2;1;0.464151
20;7;2;2;0.351396
20;7;2;3;0.287182
20;7;2;4;0.392251
20;7;2;5;0.389245
20;7;3;0;0.428153
20;7;3;1;0.512312
20;7;3;2;0.404460
20;7;3;3;0.333436
20;7;3;4;0.428341
20;7;3;5;0.426395
20;6;0;0;0.850151
20;6;0;1;0.898186
20;6;0;2;0.850310
20;6;0;3;0.850049
20;6;0;4;0.849944
20;6;0;5;0.850052
20;6;1;0;0.694416
20;6;1;1;0.772282
20;6;1;2;0.673990
20;6;1;3;0.537260
20;6;1;4;0.694254
20;6;1;5;0.686584
20;6;2;0;0.291376
20;6;2;1;0.366334
20;6;2;2;0.237030
20;6;2;3;0.181124
20;6;2;4;0.291165
20;6;2;5;0.273156
20;6;3;0;0.266657
20;6;3;1;0.363821
20;6;3;2;0.223747
20;6;3;3;0.166675
20;6;3;4;0.266414
20;6;3;5;0.253545
20;5;0;0;0.800087
20;5;0;1;0.871638
20;5;0;2;0.799842
20;5;0;3;0.799868
20;5;0;4;0.800224
20;5;0;5;0.799873
20;5;1;0;0.622451
20;5;1;1;0.721921
20;5;1;2;0.591549
20;5;1;3;0.453287
20;5;1;4;0.622539
20;5;1;5;0.607694
20;5;2;0;0.226147
20;5;2;1;0.293685
20;5;2;2;0.173260
20;5;2;3;0.127675
20;5;2;4;0.226690
20;5;2;5;0.201462
20;5;3;0;0.161174
20;5;3;1;0.240277
20;5;3;2;0.116431
20;5;3;3;0.083352
20;5;3;4;0.161515
20;5;3;5;0.143183
30;10;0;0;0.899941
30;10;0;1;0.932484
30;10;0;2;0.899946
30;10;0;3;0.899927
30;10;0;4;0.899930
30;10;0;5;0.899941
30;10;1;0;0.748397
30;10;1;1;0.814403
30;10;1;2;0.730957
30;10;1;3;0.587973
30;10;1;4;0.748217
30;10;1;5;0.741773
30;10;2;0;0.305451
30;10;2;1;0.380980
30;10;2;2;0.249845
30;10;2;3;0.190607
30;10;2;4;0.305813
30;10;2;5;0.287178
30;10;3;0;0.267034
30;10;3;1;0.364449
30;10;3;2;0.224083
30;10;3;3;0.166539
30;10;3;4;0.266875
30;10;3;5;0.253663
30;9;0;0;0.899976
30;9;0;1;0.932570
30;9;0;2;0.900018
30;9;0;3;0.899894
30;9;0;4;0.900054
30;9;0;5;0.899992
30;9;1;0;0.748554
30;9;1;1;0.814573
30;9;1;2;0.731075
30;9;1;3;0.588341
30;9;1;4;0.748327
30;9;1;5;0.741871
30;9;2;0;0.305637
30;9;2;1;0.380803
30;9;2;2;0.249871
30;9;2;3;0.190708
30;9;2;4;0.305491
30;9;2;5;0.286589
30;9;3;0;0.266579
30;9;3;1;0.364046
30;9;3;2;0.224089
30;9;3;3;0.166620
30;9;3;4;0.266820
30;9;3;5;0.253752
30;8;0;0;0.899993
30;8;0;1;0.932444
30;8;0;2;0.900121
30;8;0;3;0.900073
30;8;0;4;0.900101
30;8;0;5;0.900200
30;8;1;0;0.748411
30;8;1;1;0.814439
30;8;1;2;0.731110
30;8;1;3;0.588443
30;8;1;4;0.748417
30;8;1;5;0.741520
30;8;2;0;0.305778
30;8;2;1;0.381114
30;8;2;2;0.250106
30;8;2;3;0.190807
30;8;2;4;0.305597
30;8;2;5;0.286901
30;8;3;0;0.266386
30;8;3;1;0.363878
30;8;3;2;0.223668
30;8;3;3;0.166643
30;8;3;4;0.266810
30;8;3;5;0.253990
30;7;0;0;0.866478
30;7;0;1;0.915023
30;7;0;2;0.866821
30;7;0;3;0.866691
30;7;0;4;0.866605
30;7;0;5;0.866718
30;7;1;0;0.688827
30;7;1;1;0.774041
30;7;1;2;0.661951
30;7;1;3;0.511811
30;7;1;4;0.688853
30;7;1;5;0.675784
30;7;2;0;0.242321
30;7;2;1;0.309942
30;7;2;2;0.186881
30;7;2;3;0.137236
30;7;2;4;0.241902
30;7;2;5;0.216300
30;7;3;0;0.161481
30;7;3;1;0.240108
30;7;3;2;0.116631
30;7;3;3;0.083269
30;7;3;4;0.161363
30;7;3;5;0.143106
30;6;0;0;0.833470
30;6;0;1;0.897321
30;6;0;2;0.833377
30;6;0;3;0.833250
30;6;0;4;0.833360
30;6;0;5;0.833211
30;6;1;0;0.636472
30;6;1;1;0.734999
30;6;1;2;0.601012
30;6;1;3;0.453804
30;6;1;4;0.636293
30;6;1;5;0.617035
30;6;2;0;0.198391
30;6;2;1;0.257968
30;6;2;2;0.147163
30;6;2;3;0.105228
30;6;2;4;0.198536
30;6;2;5;0.170052
30;6;3;0;0.095224
30;6;3;1;0.149946
30;6;3;2;0.058725
30;6;3;3;0.041490
30;6;3;4;0.094987
30;6;3;5;0.078018
30;5;0;0;0.799872
30;5;0;1;0.879763
30;5;0;2;0.800152
30;5;0;3;0.800025
30;5;0;4;0.799938
30;5;0;5;0.799987
30;5;1;0;0.589364
30;5;1;1;0.697720
30;5;1;2;0.546627
30;5;1;3;0.406725
30;5;1;4;0.589410
30;5;1;5;0.564556
30;5;2;0;0.166061
30;5;2;1;0.218872
30;5;2;2;0.119703
30;5;2;3;0.084223
30;5;2;4;0.166043
30;5;2;5;0.137844
30;5;3;0;0.055230
30;5;3;1;0.089952
30;5;3;2;0.029360
30;5;3;3;0.020902
30;5;3;4;0.055258
30;5;3;5;0.041692
40;10;0;0;0.899968
40;10;0;1;0.936536
40;10;0;2;0.900045
40;10;0;3;0.899900
40;10;0;4;0.900109
40;10;0;5;0.900140
40;10;1;0;0.726027
40;10;1;1;0.802553
40;10;1;2;0.701907
40;10;1;3;0.547088
40;10;1;4;0.725942
40;10;1;5;0.714081
40;10;2;0;0.249718
40;10;2;1;0.317506
40;10;2;2;0.193767
40;10;2;3;0.142160
40;10;2;4;0.250131
40;10;2;5;0.223391
40;10;3;0;0.161268
40;10;3;1;0.240423
40;10;3;2;0.116143
40;10;3;3;0.083301
40;10;3;4;0.161398
40;10;3;5;0.142939
40;9;0;0;0.900068
40;9;0;1;0.936701
40;9;0;2;0.899939
40;9;0;3;0.900026
40;9;0;4;0.899925
40;9;0;5;0.899919
40;9;1;0;0.725883
40;9;1;1;0.802593
40;9;1;2;0.701709
40;9;1;3;0.546827
40;9;1;4;0.725912
40;9;1;5;0.714168
40;9;2;0;0.250257
40;9;2;1;0.317831
40;9;2;2;0.193427
40;9;2;3;0.142106
40;9;2;4;0.249887
40;9;2;5;0.223559
40;9;3;0;0.161457
40;9;3;1;0.240256
40;9;3;2;0.116232
40;9;3;3;0.083351
40;9;3;4;0.161450
40;9;3;5;0.143119
40;8;0;0;0.874938
40;8;0;1;0.923743
40;8;0;2;0.874939
40;8;0;3;0.875013
40;8;0;4;0.875017
40;8;0;5;0.874933
40;8;1;0;0.679661
40;8;1;1;0.768580
40;8;1;2;0.646933
40;8;1;3;0.492371
40;8;1;4;0.679507
40;8;1;5;0.661760
40;8;2;0;0.206957
40;8;2;1;0.266350
40;8;2;2;0.154018
40;8;2;3;0.110189
40;8;2;4;0.206714
40;8;2;5;0.177652
40;8;3;0;0.095379
40;8;3;1;0.149690
40;8;3;2;0.058818
40;8;3;3;0.041648
40;8;3;4;0.095463
40;8;3;5;0.077899
40;7;0;0;0.874984
40;7;0;1;0.923691
40;7;0;2;0.875085
40;7;0;3;0.874952
40;7;0;4;0.875107
40;7;0;5;0.874951
40;7;1;0;0.679373
40;7;1;1;0.768788
40;7;1;2;0.646867
40;7;1;3;0.491836
40;7;1;4;0.679698
40;7;1;5;0.661777
40;7;2;0;0.206833
40;7;2;1;0.266320
40;7;2;2;0.154100
40;7;2;3;0.110180
40;7;2;4;0.206735
40;7;2;5;0.177123
40;7;3;0;0.095267
40;7;3;1;0.149958
40;7;3;2;0.058826
40;7;3;3;0.041646
40;7;3;4;0.095112
40;7;3;5;0.077902
40;6;0;0;0.849949
40;6;0;1;0.910410
40;6;0;2;0.850069
40;6;0;3;0.850106
40;6;0;4;0.850165
40;6;0;5;0.849919
40;6;1;0;0.637872
40;6;1;1;0.736222
40;6;1;2;0.598595
40;6;1;3;0.447946
40;6;1;4;0.637642
40;6;1;5;0.615203
40;6;2;0;0.174932
40;6;2;1;0.228073
40;6;2;2;0.126842
40;6;2;3;0.088954
40;6;2;4;0.174726
40;6;2;5;0.145409
40;6;3;0;0.055096
40;6;3;1;0.090037
40;6;3;2;0.029494
40;6;3;3;0.020849
40;6;3;4;0.055169
40;6;3;5;0.041473
40;5;0;0;0.799872
40;5;0;1;0.883755
40;5;0;2;0.799843
40;5;0;3;0.799963
40;5;0;4;0.800064
40;5;0;5;0.799902
40;5;1;0;0.565167
40;5;1;1;0.675851
40;5;1;2;0.515950
40;5;1;3;0.378944
40;5;1;4;0.565470
40;5;1;5;0.534722
