77680.0,110654.0,142954.0,154706.0,148025.0,119157.0
74384.0,106922.0,142381.0,153577.0,147938.0,117740.0
76493.0,107603.0,141514.0,152552.0,147687.0,119541.0
73986.0,104444.0,140006.0,150708.0,149882.0,125694.0
84385.0,105087.0,142244.0,151586.0,153343.0,138095.0
